id,limit_bal,sex,education,marriage,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
1380,60000,2,2,2,29,41387,42117,41140,42110,42988,43841,1685,0,1655,1707,1718,1775
1381,60000,2,3,1,47,20347,19727,20909,21168,21520,21805,0,1800,900,1000,774,0
1382,230000,2,3,2,48,2781,12515,3090,1879,30467,4460,12540,3099,1884,30468,4473,5635
1383,360000,2,1,2,35,0,0,0,0,0,1392,0,0,0,0,1392,12884
1384,50000,2,2,2,25,33995,34937,34394,36509,37105,37866,1800,300,3000,1500,1500,0
1385,50000,1,3,2,47,15019,16026,17257,41868,23201,18623,1263,1494,25105,728,651,624
1386,70000,1,2,1,38,52121,53235,52015,38985,36097,36995,1965,1995,1336,1430,1500,1292
1387,150000,1,1,2,37,45000,44386,46505,49103,51698,52549,3000,2500,3000,3000,1546,2000
1388,260000,1,3,1,44,250416,257987,260104,253488,145630,148720,11000,7100,135546,4500,4590,4501
1389,10000,1,2,2,29,8393,9069,8019,5819,5626,5621,1000,2000,1000,0,2000,1000
1390,50000,2,3,3,27,49929,49667,780,0,0,0,1750,780,0,0,0,0
1391,210000,2,2,1,41,0,0,0,0,0,0,0,0,0,0,0,0
1392,80000,2,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0
1393,80000,1,3,1,65,25043,17472,8922,3932,2900,0,1374,1026,3944,3208,0,0
1394,30000,2,2,1,39,1742,1560,780,780,2057,1737,0,0,0,2057,0,0
1395,240000,2,1,2,28,246310,250252,250169,249495,192368,196585,10500,9900,10907,7000,8000,7535
1396,200000,1,4,2,40,0,0,200,1000,0,0,0,200,1000,0,0,0
1397,80000,1,3,1,46,40154,39021,21862,22297,22766,23531,80,1500,797,827,1144,666
1398,200000,2,2,2,34,205362,177755,3455,1078,1598,171700,5504,1526,1078,1598,173026,6000
1399,50000,1,1,2,29,46489,48210,49493,20650,1000,0,2500,2493,1650,1000,0,0
1400,200000,2,1,2,30,896,896,670,6220,8536,23040,900,674,6450,8579,23155,16072
1401,190000,2,2,2,28,43072,43537,41016,40702,40676,27560,3768,3500,2500,4000,3000,3000
1402,200000,1,1,2,34,959,451,-1,605,-5,-5,452,0,606,0,0,0
1403,80000,2,1,2,27,82150,80163,81296,81624,81614,78268,3463,3600,3624,3200,3100,6200
1404,310000,1,2,2,35,2186,1528,22217,-5,1116,374,1532,22328,0,1121,401,0
1405,360000,2,2,1,47,71006,37066,49018,32760,31489,22316,36448,48833,32928,31646,22428,37984
1406,170000,2,1,2,37,49699,32301,74152,38579,77819,47975,32305,74198,38804,66000,40970,25156
1407,130000,2,3,1,43,126965,130067,129385,96775,98071,97743,6739,5540,4403,3814,3562,4021
1408,200000,2,3,1,42,2213,5283,1863,9323,1612,1619,5286,1863,9323,1612,2054,5808
1409,90000,2,2,2,29,917,2917,0,3708,3503,9097,2000,0,3708,0,5693,170
1410,270000,2,2,1,37,110593,102486,94362,86861,78538,70158,4500,3500,4000,3000,3000,2200
1411,500000,1,2,1,38,59372,49677,49515,42568,48268,51481,10026,7241,50091,25000,5078,2132
1412,360000,2,2,2,33,8552,1118,1227,1541,1389,390,1118,1227,1541,1389,390,390
1413,150000,2,2,1,43,158844,149298,157537,162697,113925,116382,10004,10009,8014,5008,5012,5000
1414,500000,1,1,2,28,59646,49412,48060,51132,49348,40652,43018,3030,10022,3064,3022,2018
1415,130000,1,3,2,53,7477,6519,1403,5773,2464,2108,6540,1411,5790,2571,2214,4172
1416,150000,2,2,2,30,63150,68125,66432,73312,72015,76521,6000,0,8023,0,5700,0
1417,200000,2,1,2,28,466,161746,153377,134027,135120,136512,161844,5228,5005,5004,5151,5253
1418,100000,1,2,2,39,4530,4921,4560,4290,6670,8844,4921,4569,4290,5000,5000,3000
1419,50000,1,3,2,58,14628,15638,16383,17837,15791,15988,1558,1303,1757,711,600,1500
1420,30000,2,2,2,23,12376,13475,12973,15144,14603,15767,1600,0,2700,0,1400,0
1421,80000,1,2,1,33,28496,16984,1155,-144,57245,49947,1000,1155,0,59000,2061,1390
1422,180000,2,1,2,27,99137,119635,115839,105643,119358,116097,22500,121,10000,20000,25000,0
1423,150000,2,1,2,37,20224,24837,4159,15089,2233,0,24840,4159,17589,0,0,500
1424,80000,1,3,1,60,68085,70604,26890,27450,27634,28216,10000,1500,1000,1100,1041,1500
1425,50000,1,2,2,23,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600
1426,100000,2,2,2,31,960,4348,73689,76148,77254,78967,4348,70000,4000,3000,3000,3000
1427,100000,1,3,1,37,31647,32935,32689,17246,3175,35311,2129,1686,1043,409,62380,945
1428,120000,2,2,1,41,4591,0,28466,21455,15685,6737,0,28466,21455,0,0,200
1429,150000,1,2,2,52,4966,-1390,-4661,129847,131969,134515,1406,133122,136320,5001,5000,5001
1430,50000,2,2,1,34,2435,0,197,2995,19515,0,0,197,2995,19515,0,3734
1431,150000,1,1,1,40,133013,123548,94995,52874,64269,73351,4159,4221,3094,30454,100049,5098
1432,50000,2,3,1,26,6064,5432,6090,6626,6513,6097,0,1136,1062,339,187,364
1433,150000,2,2,2,22,7600,8749,10652,32330,15681,6173,1300,3652,33866,410,200,776
1434,80000,2,1,1,32,1784,871,3179,3344,3552,0,871,3381,3384,3958,0,0
1435,30000,2,3,2,26,30244,29640,30451,29391,30042,28436,1701,1600,1500,1095,1500,2000
1436,50000,2,1,2,23,1050,1050,974,1224,1224,1025,1050,974,1300,1050,1025,1050
1437,180000,2,1,2,34,108016,180959,169362,163957,138409,132864,150000,8000,5500,5000,5500,6000
1438,350000,1,1,2,30,18265,31619,2071,2915,1011,23620,16158,2081,2929,1016,23738,919
1439,30000,2,2,1,40,31230,31348,28034,26251,24133,22527,2007,8,2007,1005,782,2009
1440,50000,2,1,2,27,4950,5924,4766,5652,5772,4392,1068,1114,1000,120,0,0
1441,350000,1,1,2,27,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158
1442,60000,1,3,1,58,22658,22703,23495,24349,23960,24530,700,1546,1400,0,900,0
1443,150000,1,1,2,37,305,87920,17991,101553,95786,82645,89524,19406,102989,2608,7845,0
1444,30000,2,2,2,36,11896,12990,14073,15131,15579,16175,1600,1600,1600,1000,1000,1000
1445,40000,2,3,1,55,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
1446,320000,2,1,1,41,59807,68080,67745,91798,90936,92588,10000,4200,30000,7,3000,0
1447,50000,2,1,2,32,5458,5175,12950,11188,12167,14873,1500,7956,3188,2200,7000,2810
1448,230000,1,2,1,34,131887,133440,134272,136281,138687,118873,5005,5007,5000,5008,5000,4005
1449,300000,2,2,2,48,6301,0,2417,470,4690,0,4126,2417,470,4690,0,18774
1450,30000,2,2,1,24,26755,27828,29103,29565,26319,27738,1507,2172,1523,0,2000,2000
1451,100000,1,2,1,38,15788,8242,10095,11636,6649,8649,2000,2000,2007,2000,2000,5000
1452,280000,2,1,2,31,1558,0,940,0,699,0,0,940,0,699,0,399
1453,450000,2,1,1,39,3664,4587,4562,5001,39243,25512,4595,4562,5001,39292,0,62597
1454,160000,1,2,2,25,60905,62905,71405,82926,84278,93641,2000,8500,13000,2668,11259,2043
1455,130000,2,1,2,25,1990,0,0,0,0,0,0,0,0,0,0,0
1456,80000,2,2,1,37,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894
1457,40000,2,1,2,23,32346,35595,34113,35513,36513,35956,4082,0,2000,1000,500,0
1458,30000,2,2,2,22,26163,26449,27915,27170,29071,29446,1000,2201,0,2500,1001,6
1459,180000,2,2,1,36,111190,113912,116231,117803,120350,124190,6000,5700,5000,4600,6000,3500
1460,220000,1,2,2,30,15872,19053,19303,19867,12826,19847,20066,20063,20057,12863,20061,13191
1461,360000,2,1,1,46,723,17392,-8,32170,680,6205,17392,0,32178,680,6205,18814
1462,30000,2,2,2,26,23064,25479,24705,25202,26608,25926,3100,0,791,1699,0,1000
1463,120000,2,2,2,29,114538,117171,115941,116877,117359,117029,6000,5500,4160,4120,4250,4380
1464,290000,2,2,1,36,8413,9852,8890,13338,10542,20076,2006,1529,5063,5000,10010,10135
1465,50000,1,2,2,23,35176,30250,12625,0,0,0,2007,5000,0,0,0,0
1466,250000,2,2,1,45,100323,37494,41300,0,0,0,2500,5300,0,0,0,0
1467,130000,2,1,2,26,0,0,0,402,0,2054,0,0,402,0,2054,0
1468,180000,2,2,1,39,1081,148,148,296,148,148,148,148,296,0,148,1495
1469,260000,1,2,1,34,186189,176135,130369,68014,68529,69741,6203,5704,2411,2412,3100,3600
1470,180000,1,2,1,55,6854,560,10600,0,9510,9510,560,10600,0,9510,0,4600
1471,390000,2,1,1,39,48417,15530,112316,114797,131601,130295,2000,97472,4000,20000,31667,6539
1472,60000,2,2,2,23,45995,44955,20264,20614,20877,21535,2400,1700,1403,1000,1000,1000
1473,360000,1,2,1,34,6287,3580,2224,1206,-11,2216,2505,5,12,0,2227,0
1474,20000,1,2,1,32,7162,8229,8290,0,390,780,1200,1000,0,390,780,0
1475,430000,2,1,2,29,67336,53400,52214,32386,32848,28557,3261,3051,1199,2000,2000,140908
1476,460000,1,1,1,42,11924,7721,1711,-2,7126,1996,7728,2229,2,7128,10,957
1477,30000,1,2,1,47,778,5898,8610,8402,10878,10790,5900,3000,299,3000,608,274
1478,230000,1,3,1,45,203135,208225,178559,172772,175057,177113,10000,6528,6000,6500,7000,10000
1479,250000,1,1,2,31,0,0,7066,0,0,0,0,7066,145,0,0,2758
1480,60000,1,2,2,27,43356,42381,46663,49877,50734,49764,0,5000,4000,1800,0,2000
1481,280000,2,2,1,31,139998,140030,125214,126426,126333,109953,6084,5024,5020,5093,3219,4024
1482,50000,2,1,2,22,15787,17486,17823,18495,18266,18631,2250,1587,1259,765,773,476
1483,80000,2,1,2,26,19891,20650,21002,19478,17882,5120,1576,1424,576,1000,102,300
1484,200000,2,1,1,39,100239,81596,114770,70175,69180,44376,81596,114770,70175,69180,44376,37638
1485,70000,2,1,2,29,47310,51047,51727,50594,51823,54093,4500,1813,0,2046,3300,900
1486,50000,2,1,2,27,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284
1487,60000,1,2,2,36,59219,58852,54811,39960,40133,37607,3083,1857,1289,1615,1484,2500
1488,270000,2,2,1,33,121065,96197,92217,94082,96367,97793,3500,3349,3400,3800,3300,2601
1489,230000,1,1,1,38,7904,860,-3,-3,-3,-3,864,0,0,0,0,0
1490,350000,2,2,1,38,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000
1491,50000,2,2,2,23,46968,36912,32616,29788,27562,26129,1600,1500,1500,1200,1078,951
1492,80000,2,2,2,23,50456,30342,27591,28166,28330,28524,1432,1476,1441,995,1021,1138
1493,180000,2,1,2,28,158245,161695,163620,165604,169075,172401,7400,6000,6100,6200,6200,6300
1494,360000,1,1,2,33,845,-4,831,899,1172,820,0,835,899,1172,820,670
1495,230000,2,2,1,35,76050,76921,65452,61129,55199,55380,3000,4000,3000,3000,2000,3000
1496,150000,2,1,2,28,66296,61916,39614,39863,26379,22081,3000,3005,5000,3000,5000,1000
1497,80000,2,2,1,38,29249,28795,27006,23705,18275,18104,1800,1550,1244,751,612,667
1498,250000,2,1,1,34,138380,141223,156858,151841,152803,155997,5136,17994,0,5469,5656,6811
1499,240000,2,1,2,31,6887,1926,2178,2254,4219,2489,1926,2178,2406,4219,2489,6323
1500,150000,2,1,2,52,126810,58955,29332,36796,19912,23126,5000,13003,15000,11000,10000,3000
1501,20000,1,2,2,22,13447,10232,7842,9262,4335,0,2200,2000,2200,1200,0,0
1502,360000,2,1,2,31,114287,114746,115304,114966,113208,113504,5200,5000,4000,5000,8000,4000
1503,200000,1,2,1,42,38187,35827,19208,20023,19572,19652,44,1303,1522,0,1099,1339
1504,60000,2,2,3,29,4134,3596,3801,694,531,531,1200,1000,2694,531,531,681
1505,420000,2,1,2,41,22186,15258,13513,80831,39333,26831,15262,13523,80854,787,850,75341
1506,400000,2,1,1,31,325,5581,2833,1162,325,325,5581,2833,1162,325,325,325
1507,20000,2,2,1,49,13561,14573,15290,16300,16624,16974,1543,1260,1270,594,617,1425
1508,130000,2,2,1,30,21996,19730,20456,20783,-290,-680,3000,3000,2000,0,0,1000
1509,70000,1,3,1,50,56781,55327,52927,30432,16546,16722,2,3,2214,0,600,800
1510,80000,2,2,1,31,115293,75861,32282,32869,31988,48431,2006,2000,1520,888,16696,1700
1511,20000,2,2,2,28,24611,18920,13124,18859,19828,36666,0,1200,7500,1015,15000,0
1512,60000,2,2,1,31,63201,56600,54952,32094,31232,30384,1132,60994,1436,1047,1056,1053
1513,110000,2,2,1,54,95090,94938,91453,92097,96509,93773,3400,0,3290,7000,0,3500
1514,90000,2,2,2,24,15985,11413,61879,56377,51068,51722,4000,55000,3750,2500,2500,2500
1515,130000,1,2,1,43,59762,61877,60390,390,390,390,3496,1208,390,390,390,390
1516,150000,1,2,1,33,1033,1533,0,0,0,0,1550,0,0,0,0,0
1517,110000,2,3,1,50,101084,103476,111998,112290,106721,107636,4700,11500,3925,0,5000,4100
1518,140000,1,2,2,36,58165,59693,61732,62411,64372,70015,2500,3000,2300,3000,6700,0
1519,160000,2,2,1,31,135320,146230,76660,79825,82951,85168,5000,10000,5000,5000,4000,4000
1520,340000,1,2,1,53,342617,346067,350031,304706,250216,253526,12604,14000,11000,9000,10000,30000
1521,70000,1,2,2,36,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000
1522,50000,1,1,2,26,43226,19278,18403,19369,20094,17934,1300,1300,1300,1000,1000,1000
1523,20000,1,2,2,30,12755,832,2800,1231,1052,0,832,1000,900,500,0,0
1524,300000,2,1,1,37,5771,3217,19615,11123,10266,12467,3217,19615,11123,10266,12467,5041
1525,30000,2,1,2,27,28207,29261,28497,29862,43148,30603,1800,0,2150,900,3776,0
1526,160000,2,2,2,24,52373,51839,39847,39114,39935,41269,1676,1940,1400,1451,2000,1533
1527,160000,2,1,2,29,157067,155760,153047,122831,124794,116746,5708,7424,4251,6010,5000,4000
1528,140000,1,2,2,30,326,326,326,326,326,326,326,326,326,326,326,326
1529,190000,2,1,1,30,176699,188703,184403,90887,90097,90295,15000,3000,4100,3200,3264,3248
1530,190000,2,2,1,37,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000
1531,30000,2,1,2,27,26951,27726,28561,18030,11467,12681,2000,1682,1500,1000,1408,800
1532,230000,2,2,2,53,9358,13482,17874,26743,26431,35153,5000,5000,10000,5000,10018,6850
1533,90000,2,2,2,23,42105,43919,46812,44976,46406,47625,2500,3970,2500,2500,2500,1700
1534,160000,1,3,2,30,275241,280903,272419,0,0,0,8365,9368,0,0,0,0
1535,200000,2,3,2,33,834,165,6682,16045,4679,280,165,6682,10000,4679,280,0
1536,130000,1,1,2,37,22563,22222,21783,9421,8809,8596,1500,1505,1000,500,1000,115
1537,30000,2,2,2,24,28218,28704,30428,28914,29357,29955,2000,3600,0,1200,1200,1300
1538,180000,2,3,2,27,3898,0,715,4079,0,213,0,715,6942,0,213,0
1539,150000,2,2,2,28,25639,16213,18075,19902,5331,9281,2000,2000,2000,1000,3950,0
1540,20000,1,2,1,53,19646,20077,19462,0,0,150,3000,30,0,0,150,850
1541,170000,1,2,2,41,162500,122372,66038,67934,69834,71668,4781,3000,3000,3000,3000,3000
1542,20000,1,2,1,50,5519,6620,7556,8570,10020,9715,1200,1200,1300,1600,0,600
1543,20000,2,3,1,41,16208,16942,18255,18468,19715,19250,1300,1600,813,1700,0,831
1544,100000,1,2,1,34,84196,74621,64930,58433,50859,40005,2300,2000,4500,3300,0,3500
1545,50000,2,3,2,54,42659,35552,31512,25361,26946,28492,1500,2000,2000,2000,2000,1000
1546,200000,2,1,1,40,0,114558,1898,849,-171,14686,114558,3796,849,0,14857,0
1547,200000,2,2,2,33,184676,178491,169860,165713,168199,160769,7900,6112,6000,6000,5838,5900
1548,60000,2,1,2,24,56119,57282,58533,59349,55302,56563,2664,2800,2400,2100,2181,2213
1549,140000,2,1,1,40,34359,33521,34685,35399,36616,36893,0,2000,1583,1800,1000,3000
1550,80000,2,2,1,38,72704,70907,59223,40128,41152,41527,3133,2132,1650,2000,1503,1505
1551,330000,1,1,2,39,365672,346014,334826,265256,264516,264079,12350,12780,9400,20000,9610,10200
1552,180000,1,1,2,26,23758,31278,124718,133102,124279,123748,9000,100000,12000,0,4800,6500
1553,50000,1,2,1,47,0,835,226,-1300,-1300,-1300,835,226,0,0,0,0
1554,140000,2,2,2,35,84873,82471,84235,82432,81465,83160,4000,4010,3800,3200,3100,3000
1555,100000,2,2,2,26,46891,48134,49331,50508,51543,52685,2000,2000,2000,2000,2000,2000
1556,50000,1,3,2,40,55397,55877,57335,59595,55949,51225,2000,2356,3494,2000,0,1725
1557,500000,2,3,2,42,10889,26146,104279,103945,101945,90193,29987,104279,2085,1130,45551,0
1558,50000,2,1,2,26,25875,27132,29695,30908,30112,32123,2000,3000,2000,0,2500,0
1559,100000,1,2,2,29,0,4586,2476,7845,13164,671,4586,2863,7845,7000,671,671
1560,20000,1,2,1,53,16039,19752,19112,20223,18806,20001,4000,0,1382,0,3000,0
1561,330000,2,2,1,50,5600,0,98,0,0,318,0,98,0,0,318,452
1562,160000,1,1,2,27,701,3442,2551,4217,1255,1554,3442,18,4217,0,1000,888
1563,180000,1,3,1,32,181293,177552,182492,180746,131166,114909,6400,8612,7534,5506,4850,5000
1564,60000,1,1,1,48,282,61573,32122,31423,2914,1470,62773,0,0,0,1470,58587
1565,100000,2,2,2,28,95197,87478,89245,90247,91979,94450,4050,4114,3379,3338,4000,5373
1566,360000,2,3,1,42,9152,6329,21830,5469,9057,312,6361,22236,5682,9147,313,6548
1567,280000,2,1,2,36,27290,0,720,0,0,0,0,720,0,0,0,0
1568,30000,2,2,2,42,27855,30787,30128,25178,21060,16893,5000,5137,2189,2007,1009,655
1569,500000,1,1,2,32,208603,211340,166739,166464,168722,170299,8444,8009,5301,5220,5419,5313
1570,30000,1,2,1,38,29723,30428,26558,27265,27953,28456,2000,2000,1500,1500,1500,1500
1571,450000,1,2,2,32,166295,147549,234421,240020,240016,223545,5771,90000,10517,8801,8265,9000
1572,200000,1,1,2,60,12716,12453,21910,12474,17785,12500,12453,21957,12474,17811,12500,0
1573,50000,1,3,3,50,9404,10745,12058,13256,14437,16985,1500,1500,1400,1400,2800,0
1574,80000,2,2,2,24,77883,78749,77025,66725,21604,9352,3500,4000,2784,1882,1000,457
1575,260000,1,1,2,52,582,0,582,291,4471,5394,0,582,291,4471,1000,1000
1576,360000,2,1,1,40,108399,105167,115468,112157,114690,117845,0,12000,0,5900,5000,4500
1577,50000,2,3,2,23,34364,34212,33886,32929,34549,33458,1861,2004,1324,3768,1,1141
1578,50000,1,2,1,36,3580,4597,5757,5869,5838,5971,1084,1244,356,212,230,205
1579,200000,2,1,1,32,6540,17288,3009,20311,15643,5696,17301,3009,26257,15643,5696,12149
1580,300000,2,1,1,34,74917,70878,68463,52987,46867,16335,3028,4560,78,3171,5015,5047
1581,50000,1,2,1,36,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
1582,260000,2,2,2,25,5008,10698,3863,56173,15700,5049,10698,3863,56006,5712,1000,100
1583,20000,1,2,1,42,18317,18455,19399,19962,14938,3039,1500,1400,1009,307,1200,0
1584,500000,2,2,2,36,339,0,28119,29698,32229,27912,0,28119,2000,3200,3000,785
1585,80000,2,2,2,23,84176,81516,80146,61392,60325,60469,0,2000,0,3091,2400,2000
1586,260000,1,1,1,37,244736,249018,253704,255353,175022,130299,10000,10000,5000,5000,5000,3200
1587,50000,2,2,2,43,53651,51703,48675,40059,41411,42722,3000,2000,1436,2000,2000,2000
1588,210000,2,2,2,31,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0
1589,100000,2,1,1,37,70113,71567,72410,73846,75556,77742,3181,2628,2640,2897,3600,2500
1590,20000,2,1,2,29,3417,-802,-1282,1718,1238,1831,4,0,3000,0,1831,1500
1591,180000,2,2,2,35,15288,4194,1300,0,4689,4689,4194,1300,0,4689,0,1582
1592,120000,1,3,2,37,2284,2007,1371,4639,360,2650,2007,1371,4639,360,2650,1947
1593,60000,2,1,2,28,20729,14486,12163,8891,1723,40276,3016,1000,0,1723,40276,3000
1594,210000,2,1,1,37,76089,77985,79104,80399,81462,83366,3700,3000,3200,2500,3400,4300
1595,80000,1,1,2,33,67206,65537,69361,67647,72524,74068,0,5500,0,6000,3000,0
1596,80000,2,2,2,33,12554,13564,14608,17441,16866,17443,1523,1567,3400,0,1000,1000
1597,110000,2,2,1,30,101706,102946,104260,104162,104754,105707,3687,3850,3670,3662,4000,3795
1598,100000,2,2,1,29,73742,75216,82006,84044,84532,80828,2700,8000,4304,3000,0,3000
1599,150000,1,1,1,51,92766,94732,96940,46349,47360,48717,4000,4000,1482,1577,2000,1500
1600,230000,2,2,1,30,234521,228486,216287,215927,174259,174486,9800,8502,8350,6200,6500,6500
1601,50000,1,1,2,25,910,1597,997,-3,999,491,1607,1000,0,1002,492,3243
1602,220000,1,3,1,41,10804,34407,14510,7229,12806,35433,34415,14565,7229,12806,35433,11405
1603,80000,2,2,2,38,390,390,3529,13207,13110,13116,390,3529,10207,500,600,3000
1604,360000,2,1,1,27,0,0,9000,3002,3063,3063,0,9000,3002,61,0,0
1605,20000,1,2,2,28,17973,17835,18795,18252,17589,17480,1318,1278,635,802,350,0
1606,70000,2,2,1,57,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500
1607,80000,2,3,2,26,40931,44374,43365,44143,45079,45977,4100,0,1800,1800,1800,2000
1608,80000,2,1,2,54,78294,79247,74954,79356,48981,46848,3500,5608,8000,1205,1500,2000
1609,20000,2,2,2,48,14218,15247,16986,16418,16615,16944,1562,2301,0,610,604,779
1610,200000,2,1,1,28,148880,151913,155170,159089,160950,164691,7000,7200,8000,6000,6500,7000
1611,140000,1,2,2,27,80210,67746,76230,77954,78953,81848,10000,10000,3393,3260,5000,3000
1612,50000,2,2,2,40,19869,15584,4377,0,0,0,15584,4377,0,0,0,0
1613,350000,1,1,2,38,36098,21848,23309,13002,14473,11496,3604,2072,0,2071,11553,14328
1614,50000,2,2,1,22,48560,49644,47247,42541,19716,20145,2000,2003,1298,1000,800,879
1615,50000,1,1,2,38,390,770,580,1380,0,390,770,590,1400,0,390,390
1616,130000,2,4,2,39,264,264,264,264,0,678,264,264,264,0,942,0
1617,230000,1,1,2,28,70966,70366,66633,56055,22935,17354,5606,1050,1634,3000,3203,1000
1618,160000,1,1,2,31,136809,77080,160336,92820,91449,89559,6000,5000,15000,5000,7000,10000
1619,220000,2,2,2,28,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574
1620,50000,2,3,1,32,1442,1444,1447,1261,1261,1261,1444,1447,1261,1261,1261,91
1621,210000,1,3,1,47,1772,-55,-55,-55,-55,-55,0,0,0,0,0,0
1622,320000,1,2,1,37,367670,374631,348144,311004,254598,227869,13200,13006,11500,9000,10000,8000
1623,20000,1,2,1,38,18669,19304,19905,20302,20133,20000,1326,1317,714,925,400,0
1624,340000,2,2,1,52,331508,319742,255166,197695,201907,195961,12100,10000,7000,7000,7000,8000
1625,50000,2,1,2,29,38242,28797,16068,16387,16882,17350,1799,2000,582,754,893,943
1626,70000,2,3,1,32,70122,69080,68530,69753,70111,70212,2431,3112,3000,2438,2500,2554
1627,250000,2,2,1,33,2500,2500,0,0,0,0,0,0,0,0,0,0
1628,180000,1,3,1,27,12303,11757,11695,5891,753,21753,2000,1700,300,0,21000,1000
1629,260000,2,1,1,29,71864,54050,0,0,0,0,3090,0,0,0,0,141516
1630,50000,2,2,1,43,560,1121,195,197,197,197,1121,195,197,197,197,197
1631,130000,2,1,2,32,58776,53702,43760,31540,23675,15841,2010,2037,1218,2182,1003,1001
1632,100000,1,2,2,32,88550,91724,94799,97861,104634,92537,5000,5000,5000,9000,10000,5000
1633,80000,2,3,1,25,3377,3377,3476,3377,3377,5062,3377,3476,3377,3377,5062,3387
1634,200000,1,2,2,29,10538,16201,20926,20260,24754,29383,6201,5000,0,5000,5054,5054
1635,10000,1,3,2,23,5807,6974,7838,9002,9182,9729,1270,1134,1298,478,847,0
1636,200000,1,2,2,28,29804,30892,25355,21666,15404,11559,20044,10198,15083,15450,11593,18784
1637,20000,1,1,2,23,15383,16142,15586,17322,16908,17564,1300,0,2000,0,1240,0
1638,130000,2,2,1,30,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
1639,50000,2,2,2,27,1500,0,0,0,1075,4249,0,0,0,1075,4307,0
1640,60000,1,3,2,23,15592,16643,15557,15526,16273,17001,2000,1400,1000,1000,1000,1000
1641,180000,1,1,1,46,178517,130975,135592,107315,56274,57608,5000,7000,5200,2000,2060,2000
1642,150000,2,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0
1643,200000,2,2,1,33,103876,66894,12475,14208,15270,14880,2034,3000,2083,10000,0,1286
1644,70000,1,2,1,37,67573,68884,70511,48772,27026,26056,3000,3500,0,2200,0,1000
1645,730000,1,2,1,37,70309,61991,49082,26873,514114,499100,20000,14023,9035,528897,22005,15000
